loans_received_from_candidate,last_report_year,contributions,refunded_other_political_committee_contributions,party,last_cash_on_hand_end_period,other_political_committee_contributions,individual_contributions,total_offsets_to_operating_expenditures,repayments_other_loans,incumbent_challenge,repayments_loans_made_by_candidate,cycle,refunded_political_party_committee_contributions,loan_repayments_other_loans,incumbent_challenge_full,last_net_operating_expenditures,last_report_type_full,has_raised_funds,party_full,federal_funds,flags,political_party_committee_contributions,loans,last_net_contributions,full_election,last_file_date,disbursements,fundraising_disbursements,first_file_date,receipts,district_number,coverage_end_date,loan_repayments,candidate_id,rutgers_sex,district,refunded_individual_contributions,cycles,exempt_legal_accounting_disbursement,loan_repayments_made,last_f2_date,last_beginning_image_number,offsets_to_fundraising_expenditures,last_debts_owed_to_committee,offsets_to_operating_expenditures,other_disbursements,state,other_receipts,loans_received,candidate_contribution,transfers_from_affiliated_committee,contribution_refunds,election_years,transfers_from_other_authorized_committee,loans_made_by_candidate,net_operating_expenditures,federal_funds_flag,load_date,name,election_districts,other_loans_received,all_other_loans,offsets_to_legal_accounting,transfers_to_other_authorized_committee,operating_expenditures,individual_unitemized_contributions,active_through,loan_repayments_candidate_loans,candidate_status,office_full,coverage_start_date,net_contributions,last_debts_owed_by_committee,individual_itemized_contributions,office
,2017,446991.38,0.0,REP,249909.35,197734.38,248257.0,,,I,,2018,0.0,0.0,Incumbent,149719.68,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H2NV02395,1000.0,0.0,225277.51,True,2017-11-01,346939.2,,2011-05-19,451652.04,2,2017-09-30T00:00:00+00:00,0.0,H2NV02395,,02,8400.0,"[2012, 2014, 2016, 2018]",,,2017-11-01,201710149075675798,,0.0,4660.66,2251.94,NV,0.0,,0.0,,0.0,"[2012, 2014, 2016, 2018]",0.0,0.0,331626.6,False,2017-11-01T20:56:44,"AMODEI, MARK EUGENE EUGENE","[u'02', u'02', u'02', u'02']",,0.0,,0.0,336287.26,4957.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,438591.38,9000.0,243300.0,H
,,,,UNK,,,,,,C,,,,,Challenger,,,False,UNKNOWN,,H4NY09090,,,,,2017-06-29,,,2014-10-20,,9,,,H4NY09090,,09,,"[2014, 2016, 2018]",,,2017-06-29,,,,,,NY,,,,,,"[2014, 2016, 2018]",,,,False,2017-08-01T20:57:28,"ANABILAH-AZUMAH, JOEL","[u'09', u'09', u'09']",,,,,,,2018,,N,House,,,,,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8TX21265,,,,,2017-11-22,,,2017-11-22,,21,,,H8TX21265,,21,,[2018],,,2017-11-22,,,,,,TX,,,,,,[2018],,,,False,2017-11-22T22:42:33,"ANDARZA, IVAN ARTURO",[u'21'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8CT03067,,,,,2017-09-26,,,2017-09-26,,3,,,H8CT03067,,03,,[2018],,,2017-09-26,,,,,,CT,,,,,,[2018],,,,False,2017-10-05T20:56:00,"ANDERSON, BRYAN NEIL",[u'03'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8MS04438,,,,,2017-08-22,,,2017-08-22,,4,,,H8MS04438,,04,,[2018],,,2017-08-22,,,,,,MS,,,,,,[2018],,,,False,2017-10-05T20:56:00,"ANDERSON, JERAMEY DEWAYNE",[u'04'],,,,,,,2018,,N,House,,,,,H
,2013,0.0,0.0,REP,0.0,0.0,0.0,,,C,,2014,0.0,0.0,Challenger,12834.89,TERMINATION REPORT,True,REPUBLICAN PARTY,,H6NV02172,0.0,0.0,0.0,False,2017-05-24,46636.45,,2005-05-24,0.0,2,2013-09-30T00:00:00+00:00,0.0,H6NV02172,,02,0.0,"[2006, 2008, 2012, 2014, 2018]",,,2017-05-24,13964458795,,0.0,0.0,0.0,NV,0.0,,0.0,,0.0,"[2006, 2012, 2018]",0.0,0.0,46636.45,False,2017-08-01T20:57:28,"ANGLE, SHARRON E","[u'02', u'02', u'02']",,0.0,,0.0,46636.45,0.0,2018,0.0,N,House,2013-01-01T00:00:00+00:00,0.0,0.0,0.0,H
,2017,31307.85,0.0,DEM,20446.14,0.0,30960.18,,,C,,2018,0.0,0.0,Challenger,6905.61,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8PA12077,0.0,0.0,10459.18,False,2017-04-03,11111.71,,2017-04-03,31557.85,12,2017-09-30T00:00:00+00:00,0.0,H8PA12077,,12,100.0,[2018],,,2017-04-03,201710159075709726,,0.0,0.0,250.0,PA,250.0,,347.67,,0.0,[2018],0.0,0.0,10761.71,False,2017-09-15T21:00:12,"ANTHONY, AARON",[u'12'],,0.0,,0.0,10761.71,15151.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,31207.85,0.0,15809.18,H
,2017,141145.0,0.0,REP,121794.15,16250.0,124895.0,,,C,,2018,0.0,0.0,Challenger,19350.85,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8NV04026,0.0,0.0,141145.0,False,2017-07-10,19350.85,,2017-07-10,141145.0,4,2017-09-30T00:00:00+00:00,0.0,H8NV04026,,04,0.0,[2018],,,2017-07-10,201710169075766757,,0.0,0.0,0.0,NV,0.0,,0.0,,0.0,[2018],0.0,0.0,19350.85,False,2017-10-17T22:53:08,"ANTHONY, STAVROS",[u'04'],,0.0,,0.0,19350.85,1445.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,141145.0,0.0,123450.0,H
,2017,529719.31,0.0,DEM,263159.59,22503.0,507216.31,,,C,,2018,0.0,0.0,Challenger,139634.19,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6CA49102,0.0,0.0,127919.71,False,2016-12-05,345670.04,,2015-07-05,545687.1,49,2017-09-30T00:00:00+00:00,0.0,H6CA49102,,49,18125.12,"[2016, 2018]",,,2016-12-05,201710159075757484,,0.0,428.86,6153.85,CA,15538.93,,0.0,,0.0,"[2016, 2018]",0.0,0.0,320962.21,False,2017-03-02T21:00:15,"APPLEGATE, DOUGLAS LOREN","[u'49', u'49']",,0.0,,0.0,321391.07,171428.58,2018,0.0,C,House,2017-01-01T00:00:00+00:00,511594.19,16921.69,335787.73,H
,2017,11792.6,0.0,REP,6249.09,0.0,10895.0,,,O,,2018,0.0,0.0,Open seat,5155.91,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8NM01372,0.0,510.0,11792.6,False,2017-06-17,6053.51,,2017-06-17,12302.6,1,2017-09-30T00:00:00+00:00,0.0,H8NM01372,,01,0.0,[2018],,,2017-06-17,201710129075613827,,0.0,0.0,897.6,NM,0.0,,897.6,,0.0,[2018],0.0,510.0,5155.91,False,2017-10-17T22:53:08,"ARNOLD-JONES, JANICE E",[u'01'],,0.0,,0.0,5155.91,3745.0,2018,0.0,C,House,2017-05-01T00:00:00+00:00,11792.6,510.0,7150.0,H
,2017,3610.0,0.0,REP,546.6,0.0,3610.0,,,C,,2018,0.0,0.0,Challenger,3063.4,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8TX23113,0.0,0.0,3610.0,False,2017-07-31,3063.4,,2017-07-31,3610.0,23,2017-09-30T00:00:00+00:00,0.0,H8TX23113,,23,0.0,[2018],,,2017-07-31,201710139075634157,,0.0,0.0,0.0,TX,0.0,,0.0,,0.0,[2018],0.0,0.0,3063.4,False,2017-08-18T20:58:39,"ARREDONDO-LYNCH, ALMA D.D.S",[u'23'],,0.0,,0.0,3063.4,75.0,2018,0.0,N,House,2017-07-01T00:00:00+00:00,3610.0,0.0,3535.0,H
,2017,501857.23,0.0,REP,578491.52,166153.71,335703.52,,,I,,2018,0.0,0.0,Incumbent,57704.59,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6TX19099,0.0,0.0,120780.0,False,2017-11-14,204242.81,,2015-10-02,526347.86,19,2017-09-30T00:00:00+00:00,0.0,H6TX19099,,19,0.0,"[2016, 2018]",,,2017-11-14,201710149075665337,,0.0,2739.94,7000.0,TX,0.0,,0.0,,0.0,"[2016, 2018]",21750.69,0.0,194502.87,False,2017-11-14T20:56:02,"ARRINGTON, JODEY COOK","[u'19', u'19']",,0.0,,0.0,197242.81,11676.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,501857.23,0.0,324027.52,H
,2017,70658.9,0.0,REP,82700.47,0.0,51899.9,,,C,,2018,0.0,0.0,Challenger,36258.43,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8SC01124,0.0,48300.0,70658.9,False,2017-08-04,36258.43,,2017-08-04,118958.9,1,2017-09-30T00:00:00+00:00,0.0,H8SC01124,,01,0.0,[2018],,,2017-08-04,201712059087688570,,0.0,0.0,0.0,SC,0.0,,18759.0,,0.0,[2018],0.0,48300.0,36258.43,False,2017-10-16T21:00:02,"ARRINGTON, KATHERINE ELIZABETH MRS",[u'01'],,0.0,,0.0,36258.43,3649.9,2018,0.0,C,House,2017-07-01T00:00:00+00:00,70658.9,48300.0,48250.0,H
,2017,1572.2,0.0,DEM,1021.3,0.0,1572.2,,,C,,2018,0.0,0.0,Challenger,542.18,JULY QUARTERLY,True,DEMOCRATIC PARTY,,H8IL16088,0.0,0.0,1252.2,False,2017-03-09,550.9,,2017-03-09,1572.2,16,2017-06-30T00:00:00+00:00,0.0,H8IL16088,,16,0.0,[2018],,,2017-03-09,201707149066669885,,0.0,0.0,8.72,IL,0.0,,0.0,,0.0,[2018],0.0,0.0,542.18,False,2017-03-12T20:58:10,"ARROYAVE, NATHAN",[u'16'],,0.0,,0.0,542.18,1572.2,2018,0.0,N,House,2017-01-01T00:00:00+00:00,1572.2,0.0,0.0,H
,2017,129033.14,0.0,DEM,103973.49,37000.0,92033.14,,,C,,2018,0.0,0.0,Challenger,25534.19,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H4NE02054,0.0,0.0,124533.14,False,2017-07-01,35462.1,,1993-10-21,138707.47,2,2017-09-30T00:00:00+00:00,0.0,H4NE02054,,02,2000.0,"[1994, 1996, 2014, 2016, 2018]",,,2017-07-01,201710159075717011,,0.0,9674.33,0.0,NE,0.0,,0.0,,0.0,"[1994, 2014, 2016, 2018]",0.0,0.0,23787.77,False,2017-10-24T21:01:05,"ASHFORD, BRAD","[u'02', u'02', u'02', u'02']",,0.0,,0.0,33462.1,17285.14,2018,0.0,C,House,2017-01-01T00:00:00+00:00,127033.14,0.0,74748.0,H
,2017,18449.25,0.0,DEM,0.0,0.0,5818.25,,,O,,2018,0.0,0.0,Open seat,18112.46,TERMINATION REPORT,True,DEMOCRATIC PARTY,,H8MN01287,0.0,0.0,18449.25,False,2017-07-04,20200.14,,2017-07-04,20200.14,1,2017-09-21T00:00:00+00:00,0.0,H8MN01287,,01,0.0,[2018],,,2017-07-04,201709219075514857,,0.0,1750.0,337.68,MN,0.89,,12631.0,,0.0,[2018],0.0,0.0,18112.46,False,2017-08-01T20:57:28,"AUSTINSON, JOHN WAYNE",[u'01'],,0.0,,0.0,19862.46,2318.25,2018,0.0,N,House,2017-06-26T00:00:00+00:00,18449.25,0.0,3500.0,H
,2017,154258.0,0.0,DEM,104642.67,0.0,148858.0,,,C,,2018,0.0,0.0,Challenger,41451.38,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8IA03124,0.0,0.0,72301.0,False,2017-06-02,49620.75,,2017-06-02,154263.42,3,2017-09-30T00:00:00+00:00,0.0,H8IA03124,F,03,810.0,[2018],,,2017-06-02,201710159075747517,,0.0,0.0,0.0,IA,5.42,,5400.0,,0.0,[2018],0.0,0.0,48810.75,False,2017-08-30T20:56:02,"AXNE, CINDY",[u'03'],,0.0,,0.0,48810.75,49458.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,153448.0,0.0,99400.0,H
,2017,7235.0,0.0,REP,4362.0,0.0,7235.0,,,C,,2018,0.0,0.0,Challenger,13930.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,S8PA00296,0.0,18037.0,5700.0,False,2017-05-11,20909.0,,2017-05-11,25272.0,0,2017-09-30T00:00:00+00:00,0.0,S8PA00296,,00,0.0,[2018],,,2017-05-11,201710200200365503,,0.0,0.0,0.0,PA,0.0,,1535.0,,0.0,[2018],0.0,18037.0,20909.0,False,2017-09-15T21:00:12,"AYERS, CYNTHIA ELLEN",[u'00'],,0.0,,0.0,20909.0,735.0,2018,0.0,C,Senate,2017-04-01T00:00:00+00:00,7235.0,0.0,6500.0,S
,2017,1267302.0,0.0,REP,74343.0,0.0,104053.0,,,C,,2018,0.0,0.0,Challenger,1164283.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,S8MA00268,0.0,0.0,1210710.0,False,2017-03-17,1192960.0,,2017-03-17,1267304.0,0,2017-09-30T00:00:00+00:00,0.0,S8MA00268,,00,2750.0,[2018],,,2017-03-17,201710200200365418,,0.0,1.0,0.0,MA,0.0,,1163248.0,,0.0,[2018],0.0,0.0,1190208.0,False,2017-08-30T20:56:02,"AYYADURAI, SHIVA DR",[u'00'],,0.0,,0.0,1190210.0,48025.0,2018,0.0,C,Senate,2017-01-01T00:00:00+00:00,1264552.0,0.0,56028.0,S
,2017,398227.5,1000.0,REP,775174.46,176000.0,222227.5,,,I,,2018,0.0,0.0,Incumbent,56838.45,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6TX02079,0.0,0.0,90527.0,False,2017-03-06,177263.34,,1995-07-13,398252.86,36,2017-09-30T00:00:00+00:00,0.0,H6TX02079,,36,2700.0,"[1996, 1998, 2000, 2002, 2004, 2006, 2014, 2016, 2018]",,,2017-03-06,201710149075664569,,0.0,25.36,4500.0,TX,0.0,,0.0,,1000.0,"[1996, 1998, 2014, 2016, 2018]",0.0,0.0,169037.98,False,2017-03-13T20:59:20,"BABIN, BRIAN","[u'02', u'02', u'36', u'36', u'36']",,0.0,,0.0,169063.34,10354.5,2018,0.0,C,House,2017-01-01T00:00:00+00:00,394527.5,0.0,211873.0,H
,2017,752861.74,0.0,REP,487828.97,438969.15,312543.41,,,I,,2018,0.0,0.0,Incumbent,103373.3,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6NE02125,0.0,0.0,251315.01,False,2017-11-14,296155.98,,2015-04-01,753248.93,2,2017-09-30T00:00:00+00:00,0.0,H6NE02125,,02,0.0,"[2016, 2018]",,,2017-11-14,201710159075710159,,0.0,387.19,0.0,NE,0.0,,1349.18,,0.0,"[2016, 2018]",0.0,0.0,295768.79,False,2017-11-14T20:56:02,"BACON, DONALD J","[u'02', u'02']",,0.0,,0.0,296155.98,22842.95,2018,0.0,C,House,2017-01-01T00:00:00+00:00,752861.74,0.0,289700.46,H
,2017,365012.0,0.0,DEM,349930.09,0.0,365012.0,,,C,,2018,0.0,0.0,Challenger,15081.91,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8CO07086,0.0,0.0,365012.0,False,2017-08-01,15081.91,,2017-08-01,365012.0,7,2017-09-30T00:00:00+00:00,0.0,H8CO07086,,07,0.0,[2018],,,2017-08-01,201710159075740002,,0.0,0.0,0.0,CO,0.0,,0.0,,0.0,[2018],0.0,0.0,15081.91,False,2017-10-18T21:02:35,"BAER, DAN",[u'07'],,0.0,,0.0,15081.91,12562.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,365012.0,0.0,352450.0,H
,2017,251679.6,0.0,DEM,236298.29,0.0,250166.0,,,C,,2018,0.0,0.0,Challenger,14881.31,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8FL18028,0.0,0.0,251679.6,False,2017-09-12,15381.31,,2017-09-12,251679.6,18,2017-09-30T00:00:00+00:00,0.0,H8FL18028,F,18,0.0,[2018],,,2017-09-12,201710259076673579,,0.0,0.0,500.0,FL,0.0,,1513.6,,0.0,[2018],0.0,0.0,14881.31,False,2017-10-18T21:02:35,"BAER, LAUREN",[u'18'],,0.0,,0.0,14881.31,10296.0,2018,0.0,C,House,2017-08-01T00:00:00+00:00,251679.6,0.0,239870.0,H
,,,,DEM,,,,,,O,,,,,Open seat,,,False,DEMOCRATIC PARTY,,S8TN00329,,,,,2017-08-17,,,2017-08-17,,0,,,S8TN00329,,00,,[2018],,,2017-08-17,,,,,,TN,,,,,,[2018],,,,False,2017-10-18T21:02:35,"BAILEY, BILLY",[u'00'],,,,,,,2018,,N,Senate,,,,,S
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8IN04199,,,,,2017-10-18,,,2017-10-18,,4,,,H8IN04199,,04,,[2018],,,2017-10-18,,,,,,IN,,,,,,[2018],,,,False,2017-10-18T21:02:35,"BAIRD, JAMES R PHD",[u'04'],,,,,,,2018,,N,House,,,,,H
,2017,70070.28,0.0,REP,90501.5,0.0,70070.28,,,C,,2018,0.0,0.0,Challenger,18735.21,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8TX07082,0.0,85500.0,7570.0,False,2017-11-17,65464.4,,2017-02-14,155965.9,2,2017-09-30T00:00:00+00:00,0.0,H8TX07082,,02,10850.0,[2018],,,2017-11-17,201710159075756447,,0.0,395.61,400.0,TX,0.01,,0.0,,0.0,[2018],0.0,85500.0,53818.79,False,2017-11-17T21:56:03,"BALAT, DAVID",[u'02'],,0.0,,0.0,54214.4,3800.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,59220.28,85500.0,66270.28,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8OH12180,,,,,2017-12-06,,,2017-12-06,,12,,,H8OH12180,,12,,[2018],,,2017-12-06,,,,,,OH,,,,,,[2018],,,,False,2017-12-07T22:02:19,"BALDERSON, TROY",[u'12'],,,,,,,2018,,N,House,,,,,H
,2017,6774474.0,12500.0,DEM,5318440.0,679297.0,6095177.0,,,I,,2018,0.0,0.0,Incumbent,947540.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,S2WI00219,0.0,0.0,2216480.0,False,2015-02-02,2933891.0,,2011-09-02,7162411.0,0,2017-09-30T00:00:00+00:00,0.0,S2WI00219,F,00,71166.0,"[2012, 2014, 2016, 2018]",,,2015-02-02,201710190200346651,,0.0,1066.0,0.0,WI,0.0,,0.0,,12500.0,"[2012, 2018]",386870.0,0.0,2848656.0,False,2017-05-23T07:10:20,"BALDWIN, TAMMY","[u'00', u'00']",,0.0,,500.0,2849722.0,2609954.0,2018,0.0,C,Senate,2017-01-01T00:00:00+00:00,6690805.0,0.0,3485221.0,S
,,,,REP,,,,,,C,,,,,Challenger,,,False,REPUBLICAN PARTY,,H8CA36162,,,,,2017-10-06,,,2017-10-06,,36,,,H8CA36162,,36,,[2018],,,2017-10-06,,,,,,CA,,,,,,[2018],,,,False,2017-10-18T21:02:35,"BALL, DAN",[u'36'],,,,,,,2018,,N,House,,,,,H
,,,,W,,,,,,,,,,,,,,False,WRITE-IN,,H8IN04207,,,,,2017-11-10,,,2017-11-10,,4,,,H8IN04207,,04,,[2018],,,2017-11-10,,,,,,IN,,,,,,[2018],,,,False,2017-11-11T20:55:33,"BALLOCK, THOMAS",[u'04'],,,,,,,2018,,N,House,,,,,H
,2017,13876.0,0.0,DEM,12164.84,0.0,13876.0,,,C,,2018,0.0,0.0,Challenger,1711.16,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8NY24090,0.0,0.0,13876.0,False,2017-09-12,1711.16,,2017-09-12,13876.0,24,2017-09-30T00:00:00+00:00,0.0,H8NY24090,F,24,0.0,[2018],,,2017-09-12,201710159075750811,,0.0,0.0,0.0,NY,0.0,,0.0,,0.0,[2018],0.0,0.0,1711.16,False,2017-10-24T21:01:05,"BALTER, DANA",[u'24'],,0.0,,0.0,1711.16,1326.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,13876.0,0.0,12550.0,H
,2017,321724.5,0.0,REP,268873.72,162910.4,158814.1,,,I,,2018,0.0,0.0,Incumbent,35773.86,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6IN03229,0.0,0.0,99935.92,False,2016-12-07,197199.8,,2015-05-11,321813.91,3,2017-09-30T00:00:00+00:00,0.0,H6IN03229,,03,2350.0,"[2016, 2018]",,,2016-12-07,201710159075711300,,0.0,0.0,19500.0,IN,89.41,,0.0,,0.0,"[2016, 2018]",0.0,0.0,175349.8,False,2017-03-02T21:00:15,"BANKS, JAMES E","[u'03', u'03']",,0.0,,0.0,175349.8,33134.1,2018,0.0,C,House,2017-01-01T00:00:00+00:00,319374.5,44503.5,125680.0,H
,,,,REP,,,,,,C,,,,,Challenger,,,False,REPUBLICAN PARTY,,H8NY27119,,,,,2017-07-15,,,2017-07-15,,27,,,H8NY27119,,27,,[2018],,,2017-07-15,,,,,,NY,,,,,,[2018],,,,False,2017-08-01T20:57:28,"BANKS, JAMES PAUL MR.",[u'27'],,,,,,,2018,,N,House,,,,,H
,,,,REP,,,,,,C,,,,,Challenger,,,False,REPUBLICAN PARTY,,H8CA34100,,,,,2016-11-23,,,2016-11-23,,34,,,H8CA34100,,34,,"[2016, 2018]",,,2016-11-23,,,,,,CA,,,,,,[2018],,,,False,2017-03-01T21:00:33,"BARAJAS, RAMON MR. III",[u'34'],,,,,,,2018,,N,House,,,,,H
,2017,40925.0,0.0,REP,39864.98,0.0,40925.0,,,C,,2018,0.0,0.0,Challenger,1060.02,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8CA07072,0.0,0.0,40925.0,False,2017-09-18,1060.02,,2017-09-18,40925.0,7,2017-09-30T00:00:00+00:00,0.0,H8CA07072,,07,0.0,[2018],,,2017-09-18,201710139075635701,,0.0,0.0,0.0,CA,0.0,,0.0,,0.0,[2018],0.0,0.0,1060.02,False,2017-10-18T21:02:35,"BARASH, YONA",[u'07'],,0.0,,0.0,1060.02,1500.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,40925.0,0.0,39425.0,H
,2017,557.41,0.0,DEM,427.99,0.0,557.41,,,C,,2018,0.0,0.0,Challenger,363.61,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H2CA00096,0.0,3138.93,173.0,True,2017-01-04,3599.65,,2011-04-20,36101.71,10,2017-09-30T00:00:00+00:00,0.0,H2CA00096,,10,0.0,"[2012, 2014, 2016, 2018]",,,2017-01-04,201710159075677174,,0.0,0.0,0.0,CA,32405.37,,0.0,,0.0,"[2012, 2014, 2016, 2018]",0.0,3138.93,3599.65,False,2017-01-05T21:04:01,"BARKLEY, MICHAEL JAMES","[u'10', u'10', u'10', u'10']",,0.0,,0.0,3599.65,557.41,2018,0.0,N,House,2017-01-01T00:00:00+00:00,557.41,35604.47,0.0,H
,2017,5500.0,0.0,REP,6650.0,5500.0,0.0,,,I,,2018,0.0,0.0,Incumbent,0.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H2PA11098,0.0,0.0,5500.0,False,2017-06-05,8600.0,,2002-03-28,9800.0,11,2017-09-30T00:00:00+00:00,8600.0,H2PA11098,,11,0.0,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-06-05,201710139075647460,,0.0,0.0,0.0,PA,0.0,,0.0,,0.0,"[2002, 2008, 2010, 2012, 2014, 2016, 2018]",4300.0,0.0,0.0,False,2017-06-05T23:09:09,"BARLETTA, LOU","[u'11', u'11', u'11', u'11', u'11', u'11', u'11']",,0.0,,0.0,0.0,0.0,2018,8600.0,C,House,2017-01-01T00:00:00+00:00,5500.0,98420.0,0.0,H
,2017,934791.89,1000.0,REP,950966.0,415552.13,519238.76,,,C,,2018,0.0,0.0,Challenger,103085.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,S8PA00320,0.0,0.0,483647.0,False,2017-09-27,450530.24,,2017-08-30,1004035.89,0,2017-09-30T00:00:00+00:00,0.0,S8PA00320,,00,0.0,[2018],,,2017-09-27,201710200200357905,,0.0,8.0,103225.0,PA,0.0,,0.0,,1000.0,[2018],69235.0,0.0,341996.24,False,2017-10-24T21:01:05,"BARLETTA, LOU",[u'00'],,0.0,,4300.0,342005.24,86881.0,2018,0.0,C,Senate,2017-01-01T00:00:00+00:00,933791.89,32206.0,432357.76,S
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8TX14138,,,,,2017-07-31,,,2017-07-31,,14,,,H8TX14138,,14,,[2018],,,2017-07-31,,,,,,TX,,,,,,[2018],,,,False,2017-08-01T20:57:28,"BARNES, LEVY Q DR. JR.",[u'14'],,,,,,,2018,,N,House,,,,,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,S8MN00560,,,,,2017-11-22,,,2017-11-01,,0,,,S8MN00560,,00,,[2018],,,2017-11-22,,,,,,MN,,,,,,[2018],,,,False,2017-11-24T20:55:35,"BARNHEISER, ROBERT BRUCE",[u'00'],,,,,,,2018,,N,Senate,,,,,S
,,,,REP,,,,,,O,,,,,Open seat,,,False,REPUBLICAN PARTY,,H8TX03081,,,,,2017-04-10,,,2017-03-30,,3,,,H8TX03081,,03,,[2018],,,2017-04-10,,,,,,TX,,,,,,[2018],,,,False,2017-04-20T21:08:07,"BARONE, ROGER",[u'03'],,,,,,,2018,,N,House,,,,,H
,2017,0.0,0.0,REP,1460.53,0.0,0.0,,,O,,2018,0.0,0.0,Open seat,4389.47,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8AZ09016,0.0,8414.24,0.0,False,2017-03-04,5904.16,,2017-03-04,8989.63,9,2017-09-30T00:00:00+00:00,0.0,H8AZ09016,,09,0.0,[2018],,,2017-03-04,201710169075763637,,0.0,575.39,0.0,AZ,0.0,,0.0,,0.0,[2018],0.0,8414.24,5328.77,False,2017-10-23T20:56:46,"BARONESS VON BEHR, IRINA",[u'09'],,0.0,,0.0,5904.16,0.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,0.0,5850.0,0.0,H
,2017,1065510.93,0.0,REP,1307056.6,444320.71,621190.22,,,I,,2018,0.0,0.0,Incumbent,88418.22,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H0KY06104,0.0,0.0,299251.44,True,2017-02-24,252344.11,,2009-09-28,1082821.56,6,2017-09-30T00:00:00+00:00,0.0,H0KY06104,,06,9400.0,"[2010, 2012, 2014, 2016, 2018]",,,2017-02-24,201710159075727959,,0.0,2643.19,0.0,KY,2872.46,,0.0,,0.0,"[2010, 2012, 2014, 2016, 2018]",11794.98,0.0,240300.92,False,2017-03-09T01:25:25,"BARR, GARLAND ANDY","[u'06', u'06', u'06', u'06', u'06']",,0.0,,0.0,242944.11,34761.22,2018,0.0,C,House,2017-01-01T00:00:00+00:00,1056110.93,0.0,586429.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8OH01100,,,,,2017-10-17,,,2017-10-17,,1,,,H8OH01100,,01,,[2018],,,2017-10-17,,,,,,OH,,,,,,[2018],,,,False,2017-10-18T21:02:35,"BARR, ROBERT",[u'01'],,,,,,,2018,,N,House,,,,,H
,2017,639425.58,0.0,DEM,483685.08,233533.25,405892.33,,,I,,2018,0.0,0.0,Incumbent,41405.1,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6CA44103,0.0,0.0,154491.89,False,2017-02-07,170762.37,,2015-04-06,640881.8,44,2017-09-30T00:00:00+00:00,0.0,H6CA44103,,44,1254.17,"[2016, 2018]",,,2017-02-07,201710159075707400,,0.0,741.59,15400.0,CA,0.0,,0.0,,0.0,"[2016, 2018]",714.63,0.0,148366.61,False,2017-07-03T21:12:40,"BARRAGAN, NANETTE","[u'44', u'44']",,0.0,,5000.0,149108.2,67638.36,2018,0.0,C,House,2017-01-01T00:00:00+00:00,638171.41,8000.0,338253.97,H
