active_through,incumbent_challenge,district_number,first_file_date,has_raised_funds,party_full,election_districts,office,district,last_f2_date,state,candidate_id,party,election_years,office_full,candidate_status,federal_funds_flag,name,load_date,flags,last_file_date,cycles,incumbent_challenge_full
2018,C,5,2017-09-11,False,DEMOCRATIC PARTY,[u'05'],H,05,2017-09-11,FL,H8FL05132,DEM,[2018],House,N,False,"BATIE, RONTEL",2017-10-05T20:56:00,H8FL05132,2017-09-11,[2018],Challenger
2018,,18,2017-11-17,False,DEMOCRATIC PARTY,[u'18'],H,18,2017-11-17,TX,H8TX18170,DEM,[2018],House,N,False,"BATISTE, DONALD MR",2017-11-17T21:56:03,H8TX18170,2017-11-17,[2018],
2018,C,10,2017-05-04,True,DEMOCRATIC PARTY,[u'10'],H,10,2017-05-04,CA,H8CA10134,DEM,[2018],House,C,False,"BATTISTA, LISA",2017-11-27T22:53:24,H8CA10134,2017-05-04,[2018],Challenger
2018,C,48,2016-01-28,True,REPUBLICAN PARTY,"[u'48', u'48']",H,48,2016-04-14,CA,H6CA48245,REP,"[2016, 2018]",House,C,False,"BAUGH, SCOTT",2017-03-02T21:00:15,H6CA48245,2016-04-14,"[2016, 2018]",Challenger
2018,C,1,2017-08-31,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-08-31,WV,H8WV01067,DEM,[2018],House,C,False,"BAXTER, RALPH",2017-10-16T21:00:02,H8WV01067,2017-08-31,[2018],Challenger
2018,C,1,2017-05-17,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-05-17,TX,H8TX01044,DEM,[2018],House,C,False,"BEAL, BRENT",2017-09-15T21:00:12,H8TX01044,2017-05-17,[2018],Challenger
2018,C,19,2017-05-21,True,DEMOCRATIC PARTY,[u'19'],H,19,2017-05-21,NY,H8NY19215,DEM,[2018],House,C,False,"BEALS, JEFFREY",2017-10-11T20:57:02,H8NY19215,2017-05-21,[2018],Challenger
2018,,2,2017-11-26,False,GREEN PARTY,[u'02'],H,02,2017-11-26,ME,H8ME02227,GRE,[2018],House,N,False,"BEAR, HENRY JOHN",2017-11-27T22:53:24,H8ME02227,2017-11-26,[2018],
2018,I,3,2011-12-02,True,DEMOCRATIC PARTY,"[u'03', u'03', u'03', u'03']",H,03,2017-02-09,OH,H2OH03125,DEM,"[2012, 2014, 2016, 2018]",House,C,False,"BEATTY, JOYCE",2017-02-28T20:59:29,H2OH03125,2017-02-09,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,50,2017-04-19,True,DEMOCRATIC PARTY,[u'50'],H,50,2017-04-19,CA,H8CA50114,DEM,[2018],House,C,False,"BEAUREGARD, PIERRE VOTEAU",2017-08-01T20:57:28,H8CA50114,2017-04-19,[2018],Challenger
2018,I,34,1992-04-02,True,DEMOCRATIC PARTY,"[u'30', u'30', u'30', u'30', u'30', u'31', u'31', u'31', u'31', u'31', u'34', u'34', u'34', u'34']",H,34,2016-12-14,CA,H2CA30143,DEM,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BECERRA, XAVIER",2017-03-02T21:00:15,H2CA30143,2016-12-14,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,O,4,2017-05-01,True,DEMOCRATIC PARTY,[u'04'],H,04,2017-05-01,IN,H8IN04124,DEM,[2018],House,C,False,"BECK, TOBI",2017-10-18T21:02:35,H8IN04124,2017-05-01,[2018],Open seat
2018,C,7,2016-01-25,True,DEMOCRATIC PARTY,"[u'07', u'07']",H,07,2017-04-03,VA,H6VA07148,DEM,"[2016, 2018]",House,C,False,"BEDELL, EILEEN MCNEIL",2017-09-27T20:56:17,H6VA07148,2017-04-03,"[2016, 2018]",Challenger
2018,C,10,2017-04-05,True,DEMOCRATIC PARTY,[u'10'],H,10,2017-04-05,CA,H8CA10100,DEM,[2018],House,N,False,"BEDOLLA, MATEO MORELOS",2017-04-19T21:05:08,H8CA10100,2017-04-05,[2018],Challenger
2018,C,14,2017-05-10,True,DEMOCRATIC PARTY,[u'14'],H,14,2017-07-17,TX,H8TX14120,DEM,[2018],House,C,False,"BELL, ADRIENNE",2017-09-15T21:00:12,H8TX14120,2017-07-17,[2018],Challenger
2018,C,0,2017-08-30,True,GREEN PARTY,[u'00'],S,00,2017-08-30,MI,S8MI00380,GRE,[2018],Senate,N,False,"BELLE, ANITA E",2017-10-05T20:56:00,S8MI00380,2017-08-30,[2018],Challenger
2018,C,11,2017-06-08,False,INDEPENDENT,[u'11'],H,11,2017-06-08,OH,H8OH11281,IND,[2018],House,N,False,"BELL, JAMES JEROME MR.",2017-08-01T20:57:28,H8OH11281,2017-06-08,[2018],Challenger
2018,C,0,1977-05-08,True,REPUBLICAN PARTY,"[u'00', u'00', u'00', u'00']",S,00,2015-03-11,NJ,S8NJ00012,REP,"[1978, 1982, 2014, 2018]",Senate,C,False,"BELL, JEFFREY",2017-05-23T07:10:20,S8NJ00012,2015-05-25,"[1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 2014, 2016, 2018]",Challenger
2018,C,2,2017-07-01,True,DEMOCRATIC PARTY,[u'02'],H,02,2017-07-01,VA,H8VA02053,DEM,[2018],House,C,False,"BELOTE, DAVE",2017-10-16T21:00:02,H8VA02053,2017-07-01,[2018],Challenger
2018,C,6,2017-05-10,True,DEMOCRATIC PARTY,[u'06'],H,06,2017-05-10,MI,H8MI06130,DEM,[2018],House,C,False,"BENAC, DAVID T DR II",2017-09-12T20:59:26,H8MI06130,2017-05-10,[2018],Challenger
2018,,3,2017-10-20,False,OTHER,[u'03'],H,03,2017-10-20,IN,H8IN03084,OTH,[2018],House,N,False,"BENDER, TYLER",2017-10-20T21:01:07,H8IN03084,2017-10-20,[2018],
2018,C,10,2017-03-12,True,REPUBLICAN PARTY,[u'10'],H,10,2017-03-12,IL,H8IL10115,REP,[2018],House,C,False,"BENNETT, DOUGLAS R 1963",2017-08-30T20:56:02,H8IL10115,2017-03-12,[2018],Challenger
2018,,11,2011-10-11,True,REPUBLICAN PARTY,"[u'11', u'11', u'11', u'11']",H,11,2017-11-02,MI,H2MI11133,REP,"[2012, 2014, 2016, 2018]",House,N,False,"BENTIVOLIO, KERRY",2017-11-02T21:01:00,H2MI11133,2017-11-02,"[2012, 2014, 2016, 2018]",
2018,,36,2017-11-14,False,REPUBLICAN PARTY,[u'36'],H,36,2017-11-14,CA,H8CA36196,REP,[2018],House,N,False,"BENTLEY, ROBERT",2017-11-17T21:56:03,H8CA36196,2017-11-14,[2018],
2018,C,12,2017-05-23,True,DEMOCRATIC PARTY,[u'12'],H,12,2017-05-23,IL,H8IL12103,DEM,[2018],House,C,False,"BEQUETTE, DAVID ALLAN",2017-10-23T20:56:46,H8IL12103,2017-05-23,[2018],Challenger
2018,I,7,2009-04-13,True,DEMOCRATIC PARTY,"[u'03', u'07', u'07', u'07', u'07']",H,07,2016-12-05,CA,H0CA03078,DEM,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"BERA, AMERISH",2017-03-02T21:00:15,H0CA03078,2016-12-05,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,1,2016-03-28,True,REPUBLICAN PARTY,"[u'01', u'01']",H,01,2017-11-10,MI,H6MI01226,REP,"[2016, 2018]",House,C,False,"BERGMAN, JOHN",2017-11-10T20:57:37,H6MI01226,2017-11-10,"[2016, 2018]",Incumbent
2018,C,26,2017-05-17,True,DEMOCRATIC PARTY,[u'26'],H,26,2017-07-11,TX,H8TX26074,DEM,[2018],House,N,False,"BERSHAD, IRA MR.",2017-08-01T20:57:28,H8TX26074,2017-07-11,[2018],Challenger
2018,,11,2017-11-07,False,REPUBLICAN PARTY,[u'11'],H,11,2017-11-07,TX,H8TX11126,REP,[2018],House,N,False,"BETTS, WILLIAMQ B MD, LTC",2017-11-07T20:55:01,H8TX11126,2017-11-07,[2018],
2018,,2,2017-11-26,False,REPUBLICAN PARTY,[u'02'],H,02,2017-11-26,KS,H8KS02207,REP,[2018],House,N,False,"BEVENS, MATTHEW RYAN",2017-11-27T22:53:24,H8KS02207,2017-11-26,[2018],
2018,C,8,2017-06-30,False,NONE,[u'08'],H,08,2017-06-30,AZ,H8AZ08075,NNE,[2018],House,N,False,"BEYER, AUGUSTINE BEYER",2017-08-01T20:57:28,H8AZ08075,2017-06-30,[2018],Challenger
2018,I,8,2014-01-30,True,DEMOCRATIC PARTY,"[u'08', u'08', u'08']",H,08,2017-02-07,VA,H4VA08224,DEM,"[2014, 2016, 2018]",House,C,False,"BEYER, DONALD STERNOFF HONORABLE JR.",2017-03-14T20:59:15,H4VA08224,2017-02-07,"[2014, 2016, 2018]",Incumbent
2018,,0,2012-02-10,False,REPUBLICAN PARTY,"[u'00', u'00']",S,00,2017-11-29,MN,S4MN00338,REP,"[2014, 2018]",Senate,N,False,"BEY, NIKOLAY N",2017-11-30T22:47:23,S4MN00338,2017-11-29,"[2012, 2014, 2016, 2018]",
2018,,0,2017-10-23,False,INDEPENDENT,[u'00'],S,00,2017-10-23,TX,S8TX00335,IND,[2018],Senate,N,False,"BIBLE, CARL ALEXANDER",2017-10-26T22:20:29,S8TX00335,2017-10-23,[2018],
2018,C,24,2017-10-04,False,DEMOCRATIC PARTY,[u'24'],H,24,2017-10-04,TX,H8TX24111,DEM,[2018],House,N,False,"BIGGAN, JOHN",2017-10-05T20:56:00,H8TX24111,2017-10-04,[2018],Challenger
2018,C,10,2017-10-13,False,DEMOCRATIC PARTY,[u'10'],H,10,2017-10-13,VA,H8VA10163,DEM,[2018],House,N,False,"BIGGINS, JULIA ELIZABETH DR.",2017-10-18T21:02:35,H8VA10163,2017-10-13,[2018],Challenger
2018,I,5,2016-02-29,True,UNKNOWN,"[u'05', u'05']",H,05,2017-05-01,AZ,H6AZ05083,UNK,"[2016, 2018]",House,C,False,"BIGGS, ANDY MR.",2017-05-02T21:07:31,H6AZ05083,2017-05-01,"[2016, 2018]",Incumbent
2018,,4,2017-11-08,False,DEMOCRATIC PARTY,[u'04'],H,04,2017-11-08,MI,H8MI04093,DEM,[2018],House,N,False,"BIGNELL, MARK",2017-11-08T20:55:17,H8MI04093,2017-11-08,[2018],
2018,I,12,2005-01-03,True,REPUBLICAN PARTY,"[u'09', u'09', u'09', u'12', u'12', u'12', u'12']",H,12,2016-11-23,FL,H6FL09070,REP,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BILIRAKIS, GUS M",2017-05-02T21:07:31,H6FL09070,2016-11-23,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,7,2017-05-09,False,REPUBLICAN PARTY,[u'07'],H,07,2017-05-09,PA,H8PA07135,REP,[2018],House,N,False,"BILLIE, JOSEPH MICHAEL",2017-08-01T20:57:28,H8PA07135,2017-05-09,[2018],Challenger
2018,C,26,2017-05-19,True,REPUBLICAN PARTY,[u'26'],H,26,2017-05-19,TX,H8TX26090,REP,[2018],House,C,False,"BIRKENSTOCK, VERONICA",2017-09-27T20:56:17,H8TX26090,2017-05-19,[2018],Challenger
2018,I,8,2014-04-04,True,REPUBLICAN PARTY,"[u'08', u'08', u'08']",H,08,2017-04-06,MI,H4MI08135,REP,"[2014, 2016, 2018]",House,C,False,"BISHOP, MIKE",2017-04-06T20:58:23,H4MI08135,2017-04-06,"[2014, 2016, 2018]",Incumbent
2018,I,1,2002-03-05,True,REPUBLICAN PARTY,"[u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01']",H,01,2017-04-06,UT,H2UT01094,REP,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BISHOP, ROBERT",2017-04-10T20:57:55,H2UT01094,2017-04-06,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-09-13,True,DEMOCRATIC PARTY,[u'00'],S,00,2017-09-13,AZ,S8AZ00171,DEM,[2018],Senate,C,False,"BISHOP, ROBERT BOB GRIMES",2017-10-31T20:56:03,S8AZ00171,2017-09-13,[2018],Challenger
2018,C,0,2017-10-11,False,,[u'00'],S,00,2017-10-11,AL,S8AL00480,,[2018],Senate,N,False,"BISHOP, RONALD HUBERT  JR MR",2017-10-18T21:02:35,S8AL00480,2017-10-11,[2018],Challenger
2018,I,2,1992-04-27,True,DEMOCRATIC PARTY,"[u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02']",H,02,2017-01-29,GA,H2GA02031,DEM,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BISHOP, SANFORD D",2017-05-03T21:00:26,H2GA02031,2017-01-29,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,O,0,2017-07-17,True,DEMOCRATIC PARTY,[u'00'],H,00,2017-07-17,SD,H8SD01097,DEM,[2018],House,C,False,"BJORKMAN, TIMOTHY W MR.",2017-10-24T21:01:05,H8SD01097,2017-07-17,[2018],Open seat
2018,O,0,2017-10-05,False,REPUBLICAN PARTY,[u'00'],S,00,2017-10-05,TN,S8TN00337,REP,[2018],Senate,N,False,"BLACKBURN, MARSHA MRS",2017-10-18T21:02:35,S8TN00337,2017-10-05,[2018],Open seat
2018,I,7,1992-06-12,True,REPUBLICAN PARTY,"[u'06', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07']",H,07,2017-07-14,TN,H2TN06030,REP,"[1992, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BLACKBURN, MARSHA MRS.",2017-07-14T20:58:57,H2TN06030,2017-07-14,"[1992, 1994, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,6,2010-01-05,True,REPUBLICAN PARTY,"[u'06', u'06', u'06', u'06', u'06']",H,06,2016-12-07,TN,H0TN06257,REP,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"BLACK, DIANE L MRS.",2017-05-08T21:03:45,H0TN06257,2016-12-07,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,4,2017-05-31,True,DEMOCRATIC PARTY,[u'04'],H,04,2017-05-31,MD,H8MD04213,DEM,[2018],House,C,False,"BLACK, THEREASA MARIE",2017-09-12T20:59:26,H8MD04213,2017-05-31,[2018],Challenger
2018,,0,2017-12-01,False,REPUBLICAN PARTY,[u'00'],S,00,2017-12-01,WV,S8WV00150,REP,[2018],Senate,N,False,"BLANKENSHIP, DON",2017-12-05T23:42:23,S8WV00150,2017-12-01,[2018],
2018,,10,2017-10-31,False,REPUBLICAN PARTY,[u'10'],H,10,2017-10-31,NC,H8NC10105,REP,[2018],House,N,False,"BLANKENSHIP, SETH BRADEN",2017-11-06T20:55:42,H8NC10105,2017-10-31,[2018],
2018,C,5,2017-01-06,True,REPUBLICAN PARTY,[u'05'],H,05,2017-01-06,SC,H8SC05133,REP,[2018],House,N,False,"BLESDOE DVM, WILLIAM D",2017-03-01T21:00:33,H8SC05133,2017-01-06,[2018],Challenger
2018,C,22,2017-07-06,True,DEMOCRATIC PARTY,[u'22'],H,22,2017-11-16,CA,H8CA22154,DEM,[2018],House,C,False,"BLIATOUT, BOBBY",2017-11-16T20:56:34,H8CA22154,2017-11-16,[2018],Challenger
2018,O,11,2017-08-10,True,REPUBLICAN PARTY,[u'11'],H,11,2017-08-10,PA,H8PA11061,REP,[2018],House,C,False,"BLOOM, STEPHEN",2017-10-18T21:02:35,H8PA11061,2017-08-10,[2018],Open seat
2018,I,3,1995-10-16,True,DEMOCRATIC PARTY,"[u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03']",H,03,2017-07-28,OR,H6OR03064,DEM,"[1996, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BLUMENAUER, EARL",2017-07-28T20:58:30,H6OR03064,2017-07-28,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,1,2011-11-03,True,REPUBLICAN PARTY,"[u'01', u'01', u'01', u'01']",H,01,2017-06-22,IA,H2IA01055,REP,"[2012, 2014, 2016, 2018]",House,C,False,"BLUM, RODNEY",2017-06-22T21:04:07,H2IA01055,2017-06-22,"[2012, 2014, 2016, 2018]",Incumbent
2018,I,0,2015-10-27,True,DEMOCRATIC PARTY,"[u'00', u'00']",H,00,2016-12-05,DE,H6DE00206,DEM,"[2016, 2018]",House,C,False,"BLUNT ROCHESTER, LISA",2017-04-07T22:09:46,H6DE00206,2016-12-05,"[2016, 2018]",Incumbent
2018,C,8,2017-10-17,False,DEMOCRATIC PARTY,[u'08'],H,08,2017-10-17,TN,H8TN08108,DEM,[2018],House,N,False,"BOATNER, JOHN BURKE JR",2017-10-18T21:02:35,H8TN08108,2017-10-17,[2018],Challenger
2018,C,0,2017-06-26,False,DEMOCRATIC PARTY,[u'00'],S,00,2017-06-26,MS,S8MS00220,DEM,[2018],Senate,N,False,"BOHREN, JENSEN MR",2017-08-01T20:57:28,S8MS00220,2017-06-26,[2018],Challenger
2018,C,1,2017-03-14,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-03-14,MO,H8MO01135,DEM,[2018],House,N,False,"BOLHAFNER, SUSAN",2017-04-19T21:05:08,H8MO01135,2017-03-14,[2018],Challenger
2018,I,1,2011-08-08,True,DEMOCRATIC PARTY,"[u'01', u'01', u'01', u'01']",H,01,2017-01-31,OR,H2OR01133,DEM,"[2012, 2014, 2016, 2018]",House,C,False,"BONAMICI, SUZANNE MS.",2017-05-08T21:03:45,H2OR01133,2017-01-31,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,2,2017-10-11,False,NON PARTISAN,[u'02'],H,02,2017-10-11,ME,H8ME02219,NON,[2018],House,N,False,"BOND, TIFFANY",2017-10-18T21:02:35,H8ME02219,2017-10-11,[2018],Challenger
2018,C,12,2017-07-28,False,REPUBLICAN PARTY,[u'12'],H,12,2017-07-28,NC,H8NC12101,REP,[2018],House,N,False,"BONHAM, PAUL MR.",2017-08-01T20:57:28,H8NC12101,2017-07-28,[2018],Challenger
2018,C,20,2013-10-24,True,NONE,"[u'20', u'20', u'20']",H,20,2017-09-26,FL,H4FL20064,NNE,"[2014, 2016, 2018]",House,N,False,"BONNER, JAY ALAN",2017-09-26T21:58:29,H4FL20064,2017-09-26,"[2014, 2016, 2018]",Challenger
2018,C,0,2017-06-16,False,DEMOCRATIC PARTY,[u'00'],S,00,2017-06-16,DE,S8DE00111,DEM,[2018],Senate,N,False,"BOOKER, TYKIEM",2017-08-01T20:57:28,S8DE00111,2017-06-16,[2018],Challenger
2018,,21,2017-10-19,False,DEMOCRATIC PARTY,[u'21'],H,21,2017-10-19,NY,H8NY21302,DEM,[2018],House,N,False,"BOONE, TANYA",2017-10-19T20:59:28,H8NY21302,2017-10-19,[2018],
2018,I,0,2001-10-16,True,DEMOCRATIC PARTY,"[u'00', u'00', u'00', u'00', u'00', u'00', u'00', u'00', u'00']",H,00,2017-04-13,GU,H2GU00033,DEM,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BORDALLO, MADELEINE Z. MS.",2017-08-29T20:55:29,H2GU00033,2017-04-13,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,,10,2017-11-04,False,OTHER,[u'10'],H,10,2017-11-04,WA,H8WA10029,OTH,[2018],House,N,False,"BORRELLI, TAMBORINE",2017-11-04T20:56:20,H8WA10029,2017-11-04,[2018],
2018,I,12,2013-07-01,True,REPUBLICAN PARTY,"[u'12', u'12', u'12']",H,12,2017-03-06,IL,H4IL12060,REP,"[2014, 2016, 2018]",House,C,False,"BOST, MICHAEL",2017-05-03T21:00:26,H4IL12060,2017-03-06,"[2014, 2016, 2018]",Incumbent
2018,C,7,2017-07-05,True,DEMOCRATIC PARTY,[u'07'],H,07,2017-07-18,GA,H8GA07201,DEM,[2018],House,C,False,"BOURDEAUX, CAROLYN",2017-10-18T21:02:35,H8GA07201,2017-07-18,[2018],Challenger
2018,C,4,2017-08-24,True,REPUBLICAN PARTY,[u'04'],H,04,2017-09-14,MO,H8MO04089,REP,[2018],House,N,False,"BOURGEOIS, JENNA MARIE MS.",2017-10-05T20:56:00,H8MO04089,2017-09-14,[2018],Challenger
2018,C,0,2017-04-03,True,LIBERTARIAN PARTY,[u'00'],S,00,2017-04-03,UT,S8UT00127,LIB,[2018],Senate,C,False,"BOWDEN, CRAIG",2017-10-16T21:00:02,S8UT00127,2017-04-03,[2018],Challenger
2018,C,21,2017-08-01,True,DEMOCRATIC PARTY,[u'21'],H,21,2017-08-01,NY,H8NY21286,DEM,[2018],House,C,False,"BOYAJIAN, DON",2017-10-17T22:53:08,H8NY21286,2017-08-01,[2018],Challenger
2018,C,0,2017-02-17,True,REPUBLICAN PARTY,[u'00'],S,00,2017-02-17,DE,S8DE00103,REP,[2018],Senate,C,False,"BOYCE, HENRY CHARLES  ""CHUCK""  JR",2017-08-01T20:57:28,S8DE00103,2017-02-17,[2018],Challenger
2018,I,13,2013-04-04,True,DEMOCRATIC PARTY,"[u'13', u'13', u'13']",H,13,2016-12-21,PA,H4PA13199,DEM,"[2014, 2016, 2018]",House,C,False,"BOYLE, BRENDAN F",2017-02-28T20:59:29,H4PA13199,2016-12-21,"[2014, 2016, 2018]",Incumbent
2018,C,1,2017-10-12,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-10-12,MI,H8MI01164,DEM,[2018],House,C,False,"BRADY, DWIGHT JOHN MR.",2017-10-18T21:02:35,H8MI01164,2017-10-12,[2018],Challenger
2018,I,8,1996-01-12,True,REPUBLICAN PARTY,"[u'08', u'08', u'08', u'08', u'08', u'08', u'08', u'08', u'08', u'08', u'08', u'08']",H,08,2016-11-11,TX,H6TX08100,REP,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BRADY, KEVIN",2017-03-02T21:00:15,H6TX08100,2016-11-11,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,1,1998-02-11,True,DEMOCRATIC PARTY,"[u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01']",H,01,2017-03-08,PA,H8PA01153,DEM,"[1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"BRADY, ROBERT A",2017-05-08T21:03:45,H8PA01153,2017-03-08,"[1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-04-07,True,REPUBLICAN PARTY,[u'00'],S,00,2017-04-07,ME,S8ME00130,REP,[2018],Senate,C,False,"BRAKEY, ERIC",2017-09-12T20:59:26,S8ME00130,2017-04-07,[2018],Challenger
2018,I,7,2014-01-13,True,REPUBLICAN PARTY,"[u'07', u'07', u'07']",H,07,2017-03-06,VA,H4VA07143,REP,"[2014, 2016, 2018]",House,C,False,"BRAT, DAVID ALAN MR.",2017-03-09T01:25:25,H4VA07143,2017-03-06,"[2014, 2016, 2018]",Incumbent
2018,C,0,2017-08-09,True,REPUBLICAN PARTY,[u'00'],S,00,2017-08-09,IN,S8IN00171,REP,[2018],Senate,C,False,"BRAUN, MIKE",2017-10-31T20:56:03,S8IN00171,2017-08-09,[2018],Challenger
2018,O,4,2017-08-31,True,REPUBLICAN PARTY,[u'04'],H,04,2017-08-31,IN,H8IN04165,REP,[2018],House,C,False,"BRAUN, STEVEN J",2017-10-23T20:56:46,H8IN04165,2017-08-31,[2018],Open seat
2018,,0,,False,DEMOCRATIC PARTY,[u'00'],S,00,,CA,S8CA00424,DEM,[2018],Senate,N,False,"BRENNAN, CHRISTOPHER",2017-11-30T22:47:23,S8CA00424,,[2018],
2018,C,4,2017-07-28,True,REPUBLICAN PARTY,[u'04'],H,04,2017-07-28,NC,H8NC04082,REP,[2018],House,N,False,"BRIAN, LEE ANDREA MS.",2017-08-01T20:57:28,H8NC04082,2017-07-28,[2018],Challenger
2018,I,1,2011-09-15,True,REPUBLICAN PARTY,"[u'01', u'01', u'01', u'01']",H,01,2016-03-29,OK,H2OK01143,REP,"[2012, 2014, 2016, 2018]",House,N,False,"BRIDENSTINE, JAMES FREDERICK",2017-01-05T21:04:01,H2OK01143,2016-03-29,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,1,2017-06-05,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-06-05,GA,H8GA01048,DEM,[2018],House,N,False,"BRIDGES, ADAM WAYNE",2017-08-01T20:57:28,H8GA01048,2017-06-05,[2018],Challenger
2018,C,16,2017-09-08,True,DEMOCRATIC PARTY,[u'16'],H,16,2017-09-08,IL,H8IL16146,DEM,[2018],House,C,False,"BRIEL, AMY MURRI",2017-10-23T20:56:46,H8IL16146,2017-09-08,[2018],Challenger
2018,C,22,2017-06-28,True,DEMOCRATIC PARTY,[u'22'],H,22,2017-11-06,NY,H8NY22151,DEM,[2018],House,C,False,"BRINDISI, ANTHONY",2017-11-06T20:55:42,H8NY22151,2017-11-06,[2018],Challenger
2018,C,19,2016-12-14,True,DEMOCRATIC PARTY,[u'19'],H,19,2017-06-22,NY,H8NY19165,DEM,[2018],House,C,False,"BRISEE, STEVEN MITCHELL",2017-09-15T21:00:12,H8NY19165,2017-06-22,"[2016, 2018]",Challenger
2018,C,0,2017-09-29,False,REPUBLICAN PARTY,[u'00'],S,00,2017-10-04,AZ,S8AZ00189,REP,[2018],Senate,N,False,"BRITTAIN, CRAIG R",2017-10-05T20:56:00,S8AZ00189,2017-10-04,[2018],Challenger
2018,,0,2017-11-02,False,DEMOCRATIC PARTY,[u'00'],H,00,2017-11-02,PA,H8PA00023,DEM,[2018],House,N,False,"BROCK, RUEBEN",2017-11-02T21:01:00,H8PA00023,2017-11-02,[2018],
2018,C,14,2017-07-06,True,DEMOCRATIC PARTY,[u'14'],H,14,2017-07-06,IL,H8IL14166,DEM,[2018],House,C,False,"BROLLEY, MATT",2017-10-23T20:56:46,H8IL14166,2017-07-06,[2018],Challenger
2018,,9,2017-12-04,False,DEMOCRATIC PARTY,[u'09'],H,09,2017-12-04,MI,H8MI09100,DEM,[2018],House,N,False,"BROOK, MARTIN",2017-12-05T23:42:23,H8MI09100,2017-12-04,[2018],
2018,I,5,2009-07-02,True,REPUBLICAN PARTY,"[u'05', u'05', u'05', u'05', u'05']",H,05,2017-09-19,AL,H0AL05163,REP,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"BROOKS, MO",2017-09-19T21:01:29,H0AL05163,2017-09-19,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,5,2011-08-08,True,REPUBLICAN PARTY,"[u'05', u'05', u'05', u'05']",H,05,2017-10-25,IN,H2IN05082,REP,"[2012, 2014, 2016, 2018]",House,C,False,"BROOKS, SUSAN MRS.",2017-10-25T20:57:11,H2IN05082,2017-10-25,"[2012, 2014, 2016, 2018]",Incumbent
2018,I,4,2015-03-16,True,DEMOCRATIC PARTY,"[u'04', u'04']",H,04,2016-11-28,MD,H6MD04209,DEM,"[2016, 2018]",House,C,False,"BROWN, ANTHONY",2017-02-27T21:01:34,H6MD04209,2016-11-28,"[2016, 2018]",Incumbent
2018,C,4,2017-06-05,True,DEMOCRATIC PARTY,[u'04'],H,04,2017-06-05,WA,H8WA04089,DEM,[2018],House,C,False,"BROWN, CHRISTINE CAROL",2017-08-01T20:57:28,H8WA04089,2017-06-05,[2018],Challenger
